"","stockid","stocklong","year","UdivUmsypref","tac_year"
"1570","OWTSHARCWPAC",NA,2008,1.56,0
"1571","OWTSHARCWPAC",NA,2009,1.58,0
"1572","OWTSHARCWPAC",NA,2010,1.6,0
"1573","OWTSHARCWPAC",NA,2011,1.62,0
"1574","OWTSHARCWPAC",NA,2012,1.63,0
"1575","SFMAKONPAC",NA,1975,0.538462,0
"1576","SFMAKONPAC",NA,1976,0.653846,0
"1577","SFMAKONPAC",NA,1977,0.730769,0
"1578","SFMAKONPAC",NA,1978,0.692308,0
"1579","SFMAKONPAC",NA,1979,0.730769,0
"1580","SFMAKONPAC",NA,1980,0.807692,0
"1581","SFMAKONPAC",NA,1981,1.346154,0
"1582","SFMAKONPAC",NA,1982,1.346154,0
"1583","SFMAKONPAC",NA,1983,1.307692,0
"1584","SFMAKONPAC",NA,1984,1.230769,0
"1585","SFMAKONPAC",NA,1985,1.230769,0
"1586","SFMAKONPAC",NA,1986,1.269231,0
"1587","SFMAKONPAC",NA,1987,1.346154,0
"1588","SFMAKONPAC",NA,1988,1.307692,0
"1589","SFMAKONPAC",NA,1989,1.538462,0
"1590","SFMAKONPAC",NA,1990,1.115385,0
"1591","SFMAKONPAC",NA,1991,1.076923,0
"1592","SFMAKONPAC",NA,1992,0.884615,0
"1593","SFMAKONPAC",NA,1993,0.576923,0
"1594","SFMAKONPAC",NA,1994,0.461538,0
"1595","SFMAKONPAC",NA,1995,0.461538,0
"1596","SFMAKONPAC",NA,1996,0.576923,0
"1597","SFMAKONPAC",NA,1997,0.5,0
"1598","SFMAKONPAC",NA,1998,0.423077,0
"1599","SFMAKONPAC",NA,1999,0.576923,0
"1600","SFMAKONPAC",NA,2000,0.576923,0
"1601","SFMAKONPAC",NA,2001,0.576923,0
"1602","SFMAKONPAC",NA,2002,0.538462,0
"1603","SFMAKONPAC",NA,2003,0.576923,0
"1604","SFMAKONPAC",NA,2004,0.730769,0
"1605","SFMAKONPAC",NA,2005,0.576923,0
"1606","SFMAKONPAC",NA,2006,0.615385,0
"1607","SFMAKONPAC",NA,2007,0.615385,0
"1608","SFMAKONPAC",NA,2008,0.587,0
"1609","SFMAKONPAC",NA,2009,0.623,0
"1610","SFMAKONPAC",NA,2010,0.655,0
"1611","SFMAKONPAC",NA,2011,0.651,0
"1612","SFMAKONPAC",NA,2012,0.567,0
"1613","SKJCIO",NA,1950,0.0131,0
"1614","SKJCIO",NA,1951,0.0131,0
"1615","SKJCIO",NA,1952,0.0131,0
"1616","SKJCIO",NA,1953,0.0131,0
"1617","SKJCIO",NA,1954,0.0131,0
"1618","SKJCIO",NA,1955,0.0131,0
"1619","SKJCIO",NA,1956,0.0131,0
"1620","SKJCIO",NA,1957,0.0175,0
"1621","SKJCIO",NA,1958,0.0175,0
"1622","SKJCIO",NA,1959,0.0175,0
"1623","SKJCIO",NA,1960,0.0175,0
"1624","SKJCIO",NA,1961,0.0204,0
"1625","SKJCIO",NA,1962,0.0175,0
"1626","SKJCIO",NA,1963,0.0204,0
"1627","SKJCIO",NA,1964,0.0204,0
"1628","SKJCIO",NA,1965,0.0321,0
"1629","SKJCIO",NA,1966,0.035,0
"1630","SKJCIO",NA,1967,0.0394,0
"1631","SKJCIO",NA,1968,0.035,0
"1632","SKJCIO",NA,1969,0.0394,0
"1633","SKJCIO",NA,1970,0.0423,0
"1634","SKJCIO",NA,1971,0.0423,0
"1635","SKJCIO",NA,1972,0.035,0
"1636","SKJCIO",NA,1973,0.0423,0
"1637","SKJCIO",NA,1974,0.0539,0
"1638","SKJCIO",NA,1975,0.0423,0
"1639","SKJCIO",NA,1976,0.0496,0
"1640","SKJCIO",NA,1977,0.0423,0
"1641","SKJCIO",NA,1978,0.0394,0
"1642","SKJCIO",NA,1979,0.0423,0
"1643","SKJCIO",NA,1980,0.0466,0
"1644","SKJCIO",NA,1981,0.0539,0
"1645","SKJCIO",NA,1982,0.0569,0
"1646","SKJCIO",NA,1983,0.0612,0
"1647","SKJCIO",NA,1984,0.105,0
"1648","SKJCIO",NA,1985,0.12,0
"1649","SKJCIO",NA,1986,0.137,0
"1650","SKJCIO",NA,1987,0.178,0
"1651","SKJCIO",NA,1988,0.192,0
"1652","SKJCIO",NA,1989,0.246,0
"1653","SKJCIO",NA,1990,0.236,0
"1654","SKJCIO",NA,1991,0.246,0
"1655","SKJCIO",NA,1992,0.29,0
"1656","SKJCIO",NA,1993,0.327,0
"1657","SKJCIO",NA,1994,0.37,0
"1658","SKJCIO",NA,1995,0.385,0
"1659","SKJCIO",NA,1996,0.397,0
"1660","SKJCIO",NA,1997,0.458,0
"1661","SKJCIO",NA,1998,0.523,0
"1662","SKJCIO",NA,1999,0.513,0
"1663","SKJCIO",NA,2000,0.487,0
"1664","SKJCIO",NA,2001,0.509,0
"1665","SKJCIO",NA,2002,0.538,0
"1666","SKJCIO",NA,2003,0.586,0
"1667","SKJCIO",NA,2004,0.589,0
"1668","SKJCIO",NA,2005,0.622,0
"1669","SKJCIO",NA,2006,0.723,0
"1670","SKJCIO",NA,2007,0.824,0
"1671","SKJCIO",NA,2008,0.863,0
"1672","SKJCIO",NA,2009,0.787,0
"1673","SKJCIO",NA,2010,0.762,0
"1674","SKJCIO",NA,2011,0.736,0
"1675","SKJCIO",NA,2012,0.776,0
"1676","SWORDIO",NA,1950,0.00103,0
"1677","SWORDIO",NA,1951,0.00138,0
"1678","SWORDIO",NA,1952,0.00409,0
"1679","SWORDIO",NA,1953,0.00323,0
"1680","SWORDIO",NA,1954,0.00662,0
"1681","SWORDIO",NA,1955,0.00815,0
"1682","SWORDIO",NA,1956,0.0151,0
"1683","SWORDIO",NA,1957,0.012,0
"1684","SWORDIO",NA,1958,0.0132,0
"1685","SWORDIO",NA,1959,0.0172,0
"1686","SWORDIO",NA,1960,0.0167,0
"1687","SWORDIO",NA,1961,0.0202,0
"1688","SWORDIO",NA,1962,0.0247,0
"1689","SWORDIO",NA,1963,0.0276,0
"1690","SWORDIO",NA,1964,0.0276,0
"1691","SWORDIO",NA,1965,0.0318,0
"1692","SWORDIO",NA,1966,0.0346,0
"1693","SWORDIO",NA,1967,0.0358,0
"1694","SWORDIO",NA,1968,0.0538,0
"1695","SWORDIO",NA,1969,0.0511,0
"1696","SWORDIO",NA,1970,0.0417,0
"1697","SWORDIO",NA,1971,0.0351,0
"1698","SWORDIO",NA,1972,0.0499,0
"1699","SWORDIO",NA,1973,0.0556,0
"1700","SWORDIO",NA,1974,0.0477,0
"1701","SWORDIO",NA,1975,0.0454,0
"1702","SWORDIO",NA,1976,0.0498,0
"1703","SWORDIO",NA,1977,0.0577,0
"1704","SWORDIO",NA,1978,0.0751,0
"1705","SWORDIO",NA,1979,0.066,0
"1706","SWORDIO",NA,1980,0.0602,0
"1707","SWORDIO",NA,1981,0.0894,0
"1708","SWORDIO",NA,1982,0.11,0
"1709","SWORDIO",NA,1983,0.114,0
"1710","SWORDIO",NA,1984,0.108,0
"1711","SWORDIO",NA,1985,0.126,0
"1712","SWORDIO",NA,1986,0.144,0
"1713","SWORDIO",NA,1987,0.162,0
"1714","SWORDIO",NA,1988,0.192,0
"1715","SWORDIO",NA,1989,0.131,0
"1716","SWORDIO",NA,1990,0.173,0
"1717","SWORDIO",NA,1991,0.235,0
"1718","SWORDIO",NA,1992,0.434,0
"1719","SWORDIO",NA,1993,0.655,0
"1720","SWORDIO",NA,1994,0.728,0
"1721","SWORDIO",NA,1995,0.949,0
"1722","SWORDIO",NA,1996,0.992,0
"1723","SWORDIO",NA,1997,1.03,0
"1724","SWORDIO",NA,1998,1.02,0
"1725","SWORDIO",NA,1999,0.93,0
"1726","SWORDIO",NA,2000,0.982,0
"1727","SWORDIO",NA,2001,1.01,0
"1728","SWORDIO",NA,2002,1.09,0
"1729","SWORDIO",NA,2003,0.943,0
"1730","SWORDIO",NA,2004,0.915,0
"1731","SWORDIO",NA,2005,1.04,0
"1732","SWORDIO",NA,2006,0.899,0
"1733","SWORDIO",NA,2007,0.803,0
"1734","SWORDIO",NA,2008,0.665,0
"1735","SWORDIO",NA,2009,0.528,0
"1736","SWORDIO",NA,2010,0.53,0
"1737","SWORDIO",NA,2011,0.49,0
"1738","SWORDIO",NA,2012,0.58,0
"1739","YFINCWPAC",NA,1952,0.00677,0
"1740","YFINCWPAC",NA,1953,0.00985,0
"1741","YFINCWPAC",NA,1954,0.00985,0
"1742","YFINCWPAC",NA,1955,0.00985,0
"1743","YFINCWPAC",NA,1956,0.00892,0
"1744","YFINCWPAC",NA,1957,0.0135,0
"1745","YFINCWPAC",NA,1958,0.016,0
"1746","YFINCWPAC",NA,1959,0.016,0
"1747","YFINCWPAC",NA,1960,0.0206,0
"1748","YFINCWPAC",NA,1961,0.0222,0
"1749","YFINCWPAC",NA,1962,0.0274,0
"1750","YFINCWPAC",NA,1963,0.0222,0
"1751","YFINCWPAC",NA,1964,0.0206,0
"1752","YFINCWPAC",NA,1965,0.0222,0
"1753","YFINCWPAC",NA,1966,0.0305,0
"1754","YFINCWPAC",NA,1967,0.0215,0
"1755","YFINCWPAC",NA,1968,0.0268,0
"1756","YFINCWPAC",NA,1969,0.0274,0
"1757","YFINCWPAC",NA,1970,0.0612,0
"1758","YFINCWPAC",NA,1971,0.0674,0
"1759","YFINCWPAC",NA,1972,0.0769,0
"1760","YFINCWPAC",NA,1973,0.096,0
"1761","YFINCWPAC",NA,1974,0.0991,0
"1762","YFINCWPAC",NA,1975,0.106,0
"1763","YFINCWPAC",NA,1976,0.0991,0
"1764","YFINCWPAC",NA,1977,0.12,0
"1765","YFINCWPAC",NA,1978,0.104,0
"1766","YFINCWPAC",NA,1979,0.122,0
"1767","YFINCWPAC",NA,1980,0.138,0
"1768","YFINCWPAC",NA,1981,0.15,0
"1769","YFINCWPAC",NA,1982,0.158,0
"1770","YFINCWPAC",NA,1983,0.176,0
"1771","YFINCWPAC",NA,1984,0.202,0
"1772","YFINCWPAC",NA,1985,0.205,0
"1773","YFINCWPAC",NA,1986,0.186,0
"1774","YFINCWPAC",NA,1987,0.218,0
"1775","YFINCWPAC",NA,1988,0.219,0
"1776","YFINCWPAC",NA,1989,0.25,0
"1777","YFINCWPAC",NA,1990,0.285,0
"1778","YFINCWPAC",NA,1991,0.307,0
"1779","YFINCWPAC",NA,1992,0.285,0
"1780","YFINCWPAC",NA,1993,0.269,0
"1781","YFINCWPAC",NA,1994,0.307,0
"1782","YFINCWPAC",NA,1995,0.321,0
"1783","YFINCWPAC",NA,1996,0.382,0
"1784","YFINCWPAC",NA,1997,0.448,0
"1785","YFINCWPAC",NA,1998,0.523,0
"1786","YFINCWPAC",NA,1999,0.586,0
"1787","YFINCWPAC",NA,2000,0.591,0
"1788","YFINCWPAC",NA,2001,0.609,0
"1789","YFINCWPAC",NA,2002,0.585,0
"1790","YFINCWPAC",NA,2003,0.686,0
"1791","YFINCWPAC",NA,2004,0.705,0
"1792","YFINCWPAC",NA,2005,0.669,0
"1793","YFINCWPAC",NA,2006,0.604,0
"1794","YFINCWPAC",NA,2007,0.628,0
"1795","YFINCWPAC",NA,2008,0.7,0
"1796","YFINCWPAC",NA,2009,0.638,0
"1797","YFINCWPAC",NA,2010,0.684,0
"1798","YFINCWPAC",NA,2011,0.691,0
"1799","YFINCWPAC",NA,2012,0.728,0
"1800","YFINEIO",NA,1950,0.01,0
"1801","YFINEIO",NA,1951,0.0109,0
"1802","YFINEIO",NA,1952,0.0122,0
"1803","YFINEIO",NA,1953,0.0134,0
"1804","YFINEIO",NA,1954,0.0205,0
"1805","YFINEIO",NA,1955,0.0325,0
"1806","YFINEIO",NA,1956,0.0399,0
"1807","YFINEIO",NA,1957,0.0292,0
"1808","YFINEIO",NA,1958,0.0251,0
"1809","YFINEIO",NA,1959,0.0243,0
"1810","YFINEIO",NA,1960,0.0282,0
"1811","YFINEIO",NA,1961,0.0301,0
"1812","YFINEIO",NA,1962,0.037,0
"1813","YFINEIO",NA,1963,0.0297,0
"1814","YFINEIO",NA,1964,0.0312,0
"1815","YFINEIO",NA,1965,0.0297,0
"1816","YFINEIO",NA,1966,0.0409,0
"1817","YFINEIO",NA,1967,0.0383,0
"1818","YFINEIO",NA,1968,0.0583,0
"1819","YFINEIO",NA,1969,0.0481,0
"1820","YFINEIO",NA,1970,0.0403,0
"1821","YFINEIO",NA,1971,0.0375,0
"1822","YFINEIO",NA,1972,0.049,0
"1823","YFINEIO",NA,1973,0.0564,0
"1824","YFINEIO",NA,1974,0.0588,0
"1825","YFINEIO",NA,1975,0.0616,0
"1826","YFINEIO",NA,1976,0.0731,0
"1827","YFINEIO",NA,1977,0.0934,0
"1828","YFINEIO",NA,1978,0.0736,0
"1829","YFINEIO",NA,1979,0.0727,0
"1830","YFINEIO",NA,1980,0.0841,0
"1831","YFINEIO",NA,1981,0.0859,0
"1832","YFINEIO",NA,1982,0.094,0
"1833","YFINEIO",NA,1983,0.0984,0
"1834","YFINEIO",NA,1984,0.145,0
"1835","YFINEIO",NA,1985,0.181,0
"1836","YFINEIO",NA,1986,0.193,0
"1837","YFINEIO",NA,1987,0.202,0
"1838","YFINEIO",NA,1988,0.25,0
"1839","YFINEIO",NA,1989,0.292,0
"1840","YFINEIO",NA,1990,0.282,0
"1841","YFINEIO",NA,1991,0.286,0
"1842","YFINEIO",NA,1992,0.427,0
"1843","YFINEIO",NA,1993,0.448,0
"1844","YFINEIO",NA,1994,0.544,0
"1845","YFINEIO",NA,1995,0.633,0
"1846","YFINEIO",NA,1996,0.578,0
"1847","YFINEIO",NA,1997,0.697,0
"1848","YFINEIO",NA,1998,0.532,0
"1849","YFINEIO",NA,1999,0.671,0
"1850","YFINEIO",NA,2000,0.597,0
"1851","YFINEIO",NA,2001,0.459,0
"1852","YFINEIO",NA,2002,0.504,0
"1853","YFINEIO",NA,2003,0.656,0
"1854","YFINEIO",NA,2004,0.763,0
"1855","YFINEIO",NA,2005,0.961,0
"1856","YFINEIO",NA,2006,0.941,0
"1857","YFINEIO",NA,2007,0.769,0
"1858","YFINEIO",NA,2008,0.802,0
"1859","YFINEIO",NA,2009,0.789,0
"1860","YFINEIO",NA,2010,0.883,0
"1861","YFINEIO",NA,2011,0.846,0
"1862","YFINEIO",NA,2012,0.933,0
